id,subject,sender,YearMonth,received_time,IsRead
11188,Le Contours Festival t'envoie des good vibes 🦋🌻,SHOTGUN,202306,20230607_175601,True
11189,Have Feedback for TrueNAS? Fill Out a Short 4 Question Survey,iX | TrueNAS,202306,20230607_180313,True
11190,Vélib’ Métropole : mot de passe oublié,info-abonnement@velib-metropole.fr,202306,20230607_185137,False
11191,New from Molekül: MOLEKUL 2023 T SHIRT,Bandcamp,202306,20230607_185821,True
11192,Vélib’ Métropole : votre Vélib’ a bien été restitué,info-abonnement@velib-metropole.fr,202306,20230607_191512,False
11193,Vélib’ Métropole : votre Vélib’ a bien été restitué,info-abonnement@velib-metropole.fr,202306,20230607_192257,False
11194,Présentation : toute l’histoire de notre collection été,BonneGueule,202306,20230607_200204,True
11195,Mise à jour importante concernant votre abonnement Xbox Game Pass Ultimate,Microsoft,202306,20230607_213412,True
11196,Vélib’ Métropole : votre Vélib’ a bien été restitué,info-abonnement@velib-metropole.fr,202306,20230607_234535,True
11197,Vélib’ Métropole : votre Vélib’ a bien été restitué,info-abonnement@velib-metropole.fr,202306,20230608_000737,True
11198,Vélib’ Métropole : votre Vélib’ a bien été restitué,info-abonnement@velib-metropole.fr,202306,20230608_001303,True
11199,Nous n'avons pas pu traiter le paiement de votre dernière course à vélo avec Lime,Reçu Uber,202306,20230608_002432,True
11200,"Nice Page post, Nathan!",LinkedIn Ads,202306,20230608_013238,True
11201,Vélib’ Métropole : votre Vélib’ a bien été restitué,info-abonnement@velib-metropole.fr,202306,20230608_013328,True
11202,Vélib’ Métropole : votre Vélib’ a bien été restitué,info-abonnement@velib-metropole.fr,202306,20230608_020547,True
11203,Impots.gouv.fr - Renouvellement de votre mot de passe,Direction générale des Finances publiques,202306,20230608_031438,False
11204,Impots.gouv.fr - Information sur la modification de votre mot de passe,Direction générale des Finances publiques,202306,20230608_031529,True
11205,Votre déclaration de revenus en ligne a bien été enregistrée,ne_pas_repondre@dgfip.finances.gouv.fr,202306,20230608_031732,True
11206,"Votre modification dans l'espace ""Gérer mon prélèvement à la source"" a bien été enregistrée",ne_pas_repondre@dgfip.finances.gouv.fr,202306,20230608_031841,True
11207,Can We Get Your Feedback on TrueNAS?,The TrueNAS Team,202306,20230608_051734,True
11208,4 façons de profiter pleinement de sa retraite,Investing,202306,20230608_071414,True
11209,Retour vers le présent 🚀,Chilowé,202306,20230608_080507,True
11210,Jura : 5 recensements indexés !,Filae.com - Magazine,202306,20230608_085717,True
11211,Effectuez des virements avec votre app Linxo !,Linxo info,202306,20230608_100155,True
11212,"New release from Jahanam, who brought you Mama L'auto",Bandcamp,202306,20230608_110330,True
11213,Breaking News : Elon Musk will be at VivaTech 🚀,Viva Technology,202306,20230608_121130,True
11214,Tekno & DnB au menu ce week-end,GLAZART,202306,20230608_121611,True
11215,Consultez l'activité de votre compte PayPal,PayPal,202306,20230608_123707,True
11216,Build your analog synth playground with $59 UAD Instruments!,Universal Audio,202306,20230608_140037,True
11217,🎥 6 entreprises dans l’œil de la caméra,Margot du Monde des Grandes Ecoles et Universités,202306,20230608_145417,True
11218,"your producer bundle, gone tomorrow!😨",Luke from WavGrind,202306,20230608_150838,True
11219,"Jouez à Exoprimal, Hollow Knight : Silksong et bien plus encore dès le jour de leur sortie avec Ultimate",Xbox,202306,20230608_153430,True
11220,New release from Nulleins Records,Bandcamp,202306,20230608_155821,True
11221,Des réductions allant jusqu’à 20% + une annulation sans frais!,hello@mail.looking4.com,202306,20230608_160102,True
11222,Des icônes pour tous,Levi's,202306,20230608_170527,True
11223,Jeux Extérieur Enfant et autres biens les plus demandés 🔍 de la semaine,leboncoin,202306,20230608_170830,True
11224,"New release from NEW GLAM, who brought you Elastik (Adrian Mills Remix)",Bandcamp,202306,20230608_180911,True
11225,Toi aussi tu comptes les jours avant Peacock Society ? 🦚😬,SHOTGUN,202306,20230608_184100,True
11226,You’re Invited to RADAR AI ’23,DataCamp,202306,20230608_202813,True
11227,Nouvelle connexion à Twitter depuis Safari sur Android,Twitter,202306,20230608_204554,True
11228,Nouvelle connexion à Twitter depuis Chrome sur Windows,Twitter,202306,20230608_204557,True
11229,Nouvelle connexion à Twitter depuis Chrome sur Android,Twitter,202306,20230608_204600,True
11230,Nouvelle connexion à Twitter depuis Safari sur Linux,Twitter,202306,20230608_204605,True
11231,Nouvelle connexion à Twitter depuis un appareil inconnu,Twitter,202306,20230608_204609,True
11232,New message from Gomboc Records,Bandcamp,202306,20230608_223420,True
11233,The G.O.A.T. is BACK | Countdown to UFC 289,UFC,202306,20230608_232249,True
11234,[SFR] Votre facture SFR fixe de juin 2023,ne_pas_repondre@sfr.fr,202306,20230609_002426,False
11235,New release from ЗБАЗУТ,Bandcamp,202306,20230609_032503,True
11236,"Upgrade suggested: Bibrac, your account is out of storage space",Dropbox,202306,20230609_084911,True
11237,"Nathan, vous bénéficiez d'une promotion 🎉",Uber,202306,20230609_102147,True
11238,Vélib' Métropole | Mise à jour des Conditions Générales d'Accès et d'Utilisation du service,info-abonnement@velib-metropole.fr,202306,20230609_104404,True
11239,"New release from kneadedpains, who brought you Paro Hour",Bandcamp,202306,20230609_104423,True
11240,"Sauvons l’emblématique cour du Bel-Air, lieu de mémoire de Paris en péril !",Change.org,202306,20230609_112913,True
11241,"🎾 Alcaraz-Djokovic, duel au sommet",L'Équipe,202306,20230609_122643,True
11242,Des repas ensoleillés et anti gaspi,Too Good To Go,202306,20230609_124841,True
11243,"New release from Rave Alert, who brought you PUSH UP EP",Bandcamp,202306,20230609_130043,True
11244,Synthèse hebdomadaire,Linxo,202306,20230609_131158,True
11245,🎹 ASM : Découvrez l'Hydrasynth Explorer !,Woodbrass,202306,20230609_140116,True
11246,⏳48 Hours Remaining to Get the Gifts Dad Wants,Govee,202306,20230609_140331,True
11247,they're deleting me tonight! (download me now),your producer bundle,202306,20230609_141907,True
11248,💗We got Project We Love!,Lofree,202306,20230609_150134,True
11249,Jamais déçu par la taille du dessus,ASPHALTE Homme,202306,20230609_150702,True
11250,"Natha', du nouveau dans votre voisinage !",Ensembl',202306,20230609_155013,True
11251,Un voisin a besoin de vous !,ensembl.fr,202306,20230609_155028,True
11252,Adopte ton look 🛍️🧢,Solidays,202306,20230609_162621,True
11253,Code promo pour une virée en Cityscoot ! 💥,Cityscoot,202306,20230609_163331,True
11254,Nouveautés : la suite de notre collection été,BonneGueule,202306,20230609_170213,True
11255,🔥 Profitez de -50% sur la livraison Mondial Relay !,leboncoin,202306,20230609_171224,True
11256,"C’est chaud ! Dépôt de bilan à l’Automne ? De toutes façons, en grâce !!!",La Ferme du Bonheur,202306,20230609_182709,True
11257,Déverrouillage GRATUIT pour vos 5 trajets de ce week-end 💸,Lime,202306,20230609_190118,True
11258,Déverrouillages GRATUITS ILLIMITÉS ce week-end 💸,Lime,202306,20230609_190247,True
11259,How to enhance typing comfort effortlessly?,Lofree,202306,20230609_200016,True
11260,Vous voyagez bientôt? Jetez un œil à nos nouveaux produits,hello@mail.looking4.com,202306,20230609_200021,True
11261,Lien pour Coussin bain de soleil GIFI,Claude BIBRAC,202306,20230609_203834,True
11262,Few hours left! Get your samples and MIDI here....🔥,Luke 'gone tonight' @ WavGrind,202306,20230609_222926,True
11263,Autre lien pour coussin bain de soleil GIFI,Claude BIBRAC,202306,20230609_223931,True
11264,RIB,Claude BIBRAC,202306,20230609_231821,True
11265,Les 24 Heures du Mans en direct sur la chaine L'Équipe,L'Équipe,202306,20230610_001012,True
11266,Comment les vignerons font face au réchauffement climatique,Cafeyn,202306,20230610_091308,True
11267,Accédez à vos cadeaux Picard&Nous ✔️,Picard & Nous,202306,20230610_120138,True
11268,Déplacez-vous entre amis et avec classe en profitant de -30 % 👌,Uber,202306,20230610_131520,True
11269,Get a UA Sphere Modeling Microphone Free w/ any Rackmount Apollo,Universal Audio,202306,20230610_140215,True
11270,Côté Immobilier : Découvrez votre nouveau numéro d'information sur l'immobilier,BNP Paribas,202306,20230610_141849,True
11271,Paris | final tickets & limited merch collection,BOILER ROOM,202306,20230610_145658,True
11272,Maintenant disponible sur Prime Video,Prime Video,202306,20230610_160359,True
11273,Tableau de famille,Levi’s®,202306,20230610_160446,True
11274,UFC 289: Nunes vs Aldana | LIVE TODAY,UFC,202306,20230610_165616,True
11275,Give these 5 a follow!,Tumblr,202306,20230611_001847,True
11276,Your Roadmap to Become a Full Stack Data Scientist ⬇️,Analytics Vidhya,202306,20230611_042537,True
11277,Des réductions allant jusqu’à 20% + une annulation sans frais!,hello@mail.looking4.com,202306,20230611_080055,True
11278,5€ de réduction immédiate dès 15€ d'achats,Amazon.fr,202306,20230611_090646,True
11279,"🎧 Podcasts | Dépasser l'autocensure, s'affirmer, servir avec Samira Djouadi ✨",Heroic People-Marc Baillet,202306,20230611_091207,True
11280,🎾 Les clés de la finale Djokovic-Ruud,L'Équipe,202306,20230611_095821,True
11281,Jeu décisif pour les Tennis Tenaces,ASPHALTE Homme,202306,20230611_100010,True
11282,Israël-Palestine | L’enlisement d’un conflit,Brief.me Panorama,202306,20230611_100254,True
11283,🎥 Replay Live sur les Airdrops 🪂,Binance,202306,20230611_103259,True
11284,Paris | final Sunday tickets,BOILER ROOM,202306,20230611_115415,True
11285,"Buy a Desktop Apollo, get Auto-Tune, Neve, Manley, Helios, and more Free",Universal Audio,202306,20230611_140010,True
11286,You are personally invited to an LGBTQ+ and allies workplace survey,"Schönauer, Julian",202306,20230611_154930,True
11287,Recall: You are personally invited to an LGBTQ+ and allies workplace survey,"Schönauer, Julian",202306,20230611_155033,True
11288,You are personally invited to an LGBTQ+ and allies workplace survey,"Schönauer, Julian",202306,20230611_155119,True
11289,Les adresses à tester en ce moment 😅,"Carla, Mapstr",202306,20230611_155818,True
11290,Votre course à vélo électrique de jeudi matin avec Lime,Reçu Uber,202306,20230611_164236,True
11291,Votre commande de dimanche après-midi avec Uber Eats,Reçu Uber,202306,20230611_170024,True
11292,"Natha', du nouveau dans votre voisinage !",Ensembl',202306,20230611_180606,True
11293,"n.bibrac, veut  20%?",Copees,202306,20230612_010524,True
11294,Vélib’ Métropole : Justificatif de paiement,info-abonnement@velib-metropole.fr,202306,20230612_060209,True
11295,"New release from INSANE INDUSTRY, who brought you Very Rude EP",Bandcamp,202306,20230612_085301,True
11296,Recensements : du nouveau en Corrèze,Filae.com - Magazine,202306,20230612_085442,True
11297,🚨 J-5 // BTF - UPSIDE DOWN 🔥🌟 MAGBEN // KYZWALL // NVDIR // SFIA,Butterfly,202306,20230612_092949,True
11298,«The Week» by François Bloch,payoff,202306,20230612_100123,True
11299,"Faites des économies sur tout, sauf le goût.",Picard & Nous,202306,20230612_102642,True
11300,Diamanté Hood & Tee,BOILER ROOM,202306,20230612_110733,True
11301,Connexion à votre compte depuis un nouvel appareil,Crunchyroll,202306,20230612_124911,True
11302,Vous avez de nouvelles alertes,Filae.com,202306,20230612_125253,True
11303,"Le diagnostic Wi-Fi de votre logement a bien été réalisé, NATHAN !",Esp@ce Client Bouygues Telecom,202306,20230612_133452,True
11304,Your Half-Yearly Sale Coupon is Waiting,Universal Audio,202306,20230612_140010,True
11305,"New release from Kodaman, Adharaa",Bandcamp,202306,20230612_141015,True
11306,New message from INSANE INDUSTRY,Bandcamp,202306,20230612_143524,True
11307,Connexion à votre compte depuis un nouvel appareil,Crunchyroll,202306,20230612_145240,True
11308,Best Low-profile Keyboard?,Lofree,202306,20230612_150045,True
11309,"🎾 Djokovic, Djokovic et 23 fois Djokovic",L'Équipe,202306,20230612_153226,True
11310,48 hours left until D-Days: Student Program announced! 🚨,Viva Technology,202306,20230612_164256,True
11311,🎙️ SHURE x BERYWAM : SHOWCASE !,Woodbrass,202306,20230612_173127,True
11312,Vos services Bbox sont activés,Esp@ce Client Bouygues Telecom,202306,20230612_173832,False
11313,"Natha', du nouveau dans votre voisinage !",Ensembl',202306,20230612_174207,True
11314,Limited edition Paris merch,BOILER ROOM,202306,20230612_183150,True
11315,🟠 Gagnez 1 Bitcoin !,Binance,202306,20230612_185706,True
11316,"Oui, NATHAN, votre service Répéteur Bbox Wi-Fi 6 a bien été souscrit",Esp@ce Client Bouygues Telecom,202306,20230612_191604,True
11317,Les talks à l'affiche ! 🎤,Solidays,202306,20230612_192252,True
11318,Grand angle sur le lin : la matière de l'été,BonneGueule,202306,20230612_200218,False
11319,"- 8,31 € à FRANPRIX ",Lydia App,202306,20230612_203905,True
11320,[€138 Off] Build your career!,DataCamp,202306,20230612_213754,True
11321,envolez-vous vers les étoiles ! Achetez la manette Édition limitée Starfield avant qu’il ne soit trop tard !,Xbox,202306,20230612_233317,True
11322,"Nathan, bienvenue dans Chromecast",Google Chromecast,202306,20230613_001907,True
11323,"fraya971, partagez l’enthousiasme du Xbox Games Showcase et du Starfield Direct !",Xbox,202306,20230613_060040,True
11324,Découvrez les temps forts d’Ubisoft Forward !,Ubisoft,202306,20230613_061201,True
11325,"Votre avis a été vu 1 000 fois 📝
",Google Maps,202306,20230613_090038,True
11326,Votre numéro 0171178352 est actif,Esp@ce Client Bouygues Telecom,202306,20230613_091637,True
11327,Vous envisagez de voyager ? Réservez votre Séjour idéal ☀️,Revolut,202306,20230613_092947,True
11328,"Ding dong, c’est le T-Shirt Manches Longues",ASPHALTE Homme,202306,20230613_100039,True
11329,Re: Nouveau code s’immeuble rue du Viaduc,Olivier Boutoille Blois,202306,20230613_100211,False
11330,Des nouveaux documents liés à la gestion de vos comptes et contrats sont disponibles,BNP Paribas,202306,20230613_102017,True
11331,Notification,Linxo,202306,20230613_103017,True
11332,Notification,Linxo,202306,20230613_103616,True
11333,"Cher NATHAN BIBRAC, vos rêves d'été enfin financés !",BNP Paribas,202306,20230613_130236,False
11334,"Nathan, voici une réduction rien que pour vous 💚",Emma de Bolt,202306,20230613_133036,True
11335,"New release from KTK Records, who brought you Cyberdrum",Bandcamp,202306,20230613_144508,True
11336,"New release from Tx Records, who brought you Flesh Wound",Bandcamp,202306,20230613_145448,True
11337,72 Hrs Flash Sale Coming!,Lofree,202306,20230613_150152,True
11338,New release from The Meaning Of Rave,Bandcamp,202306,20230613_152431,True
11339,«The Week» – Produkt in Zeichnung by François Bloch,payoff,202306,20230613_152822,True
11340,🔥 Nouveau LAUNCHPOOL Maverick Protocol (MAV),Binance,202306,20230613_162119,True
11341,"New release from Molekül, who brought you Historia EP [MLKL026]",Bandcamp,202306,20230613_162441,True
11342,HITMAN Summer Roadmap is here!,IO Interactive,202306,20230613_163721,True
11343,"look out for this, Nathan",Luke @ WavGrind,202306,20230613_165149,True
